"","X","Institution","Specimen.ID","Specimen.sex","Collection.date..Julian.date.","Collection.year","dDFur","Source","Species","InstitutionCode","specID","key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","continent","stateProvince","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","class","countryCode","country","recordNumber","identifier","higherGeography","institutionID","verbatimEventDate","endDayOfYear","locality","datasetName","collectionCode","gbifID","occurrenceID","type","preparations","catalogNumber","recordedBy","institutionCode","startDayOfYear","occurrenceRemarks","higherClassification","name","sex","county","elevation","habitat","lifeStage","decimalLatitude","decimalLongitude","modified","geodeticDatum","rightsHolder","georeferencedBy","georeferenceProtocol","language","verbatimLocality","locationRemarks","accessRights","collectionID","georeferenceSources","georeferencedDate","coordinateUncertaintyInMeters","reproductiveCondition","establishmentMeans","references","nomenclaturalCode","occurrenceStatus","bibliographicCitation","georeferenceVerificationStatus","fieldNumber","organismID","ownerInstitutionCode","datasetID","ADDRESS","lon","lat","address"
"103",103,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC30227","female",267,1975,-98,"Fraser","Lasionycteris noctivagans","TCWC",30227,675840621,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:06.025+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Texas",1975,9,24,"1975-09-24T00:00:00","2020-02-10T21:50:06.025+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","307","urn:catalog:TCWC:Mammals:30227","| United States | Texas | Galveston |  |  |  |","urn:lsid:biocol.org:col:34844","9/24/1975",267,"Galveston Island",NA,"Mammals",675840621,"urn:catalog:TCWC:Mammals:30227","PhysicalObject","skin | skull",30227,"Martin, C.O.","TCWC",267,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Galveston",NA,NA,NA,NA,NA,"2018-09-19T00:00:00.000+0000",NA,NA,NA,NA,"en","United States | Texas | Galveston | Galveston Island",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-30227","ICZN","present","urn:catalog:TCWC:Mammals:30227. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.",NA,NA,NA,NA,NA,"Galveston Island, Galveston  County, Texas, US",-94.7976958,29.3013479,"galveston, tx, usa"
"104",104,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC33412","female",324,1977,-73,"Fraser","Lasionycteris noctivagans","TCWC",33412,675856744,"Lasionycteris noctivagans (Le Conte, 1831)","cdround","b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:05.960+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Texas",1977,11,20,"1977-11-20T00:00:00","2020-02-10T21:50:05.960+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","573","urn:catalog:TCWC:Mammals:33412","| United States | Texas | Polk |  |  |  |","urn:lsid:biocol.org:col:34844","11/20/1977",324,"1.7 mi S, 2 mi E Camp Ruby, 30° 40' 21""N, 94° 41' 28""W",NA,"Mammals",675856744,"urn:catalog:TCWC:Mammals:33412","PhysicalObject","skin | skull",33412,"Rogers, D.S.","TCWC",324,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Polk",NA,NA,NA,30.69222,-94.685547,"2018-09-19T00:00:00.000+0000","WGS84",NA,NA,NA,"en","United States | Texas | Polk | 1.7 mi S, 2 mi E Camp Ruby, 30° 40' 21""N, 94° 41' 28""W",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-33412","ICZN","present","urn:catalog:TCWC:Mammals:33412. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.","requires verification",NA,NA,NA,NA,NA,-94.685547,30.69222,NA
"105",105,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC33414","female",6,1978,-93,"Fraser","Lasionycteris noctivagans","TCWC",33414,675856751,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:06.093+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Texas",1977,1,6,"1977-01-06T00:00:00","2020-02-10T21:50:06.093+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","592","urn:catalog:TCWC:Mammals:33414","| United States | Texas | Tyler |  |  |  |","urn:lsid:biocol.org:col:34844","1/6/1977",7,"3.6 mi S, 2.9 mi W Town Bluff, Beech Creek Unit",NA,"Mammals",675856751,"urn:catalog:TCWC:Mammals:33414","PhysicalObject","skin | skull",33414,"Rogers, D.S.","TCWC",7,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Tyler",NA,NA,NA,30.772841,-94.289074,"2018-09-19T00:00:00.000+0000","WGS84",NA,NA,NA,"en","United States | Texas | Tyler | 3.6 mi S, 2.9 mi W Town Bluff, Beech Creek Unit",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-33414","ICZN","present","urn:catalog:TCWC:Mammals:33414. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.","requires verification",NA,NA,NA,NA,NA,-94.289074,30.772841,NA
"106",106,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC33415","female",6,1978,-81,"Fraser","Lasionycteris noctivagans","TCWC",33415,675856756,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:08.258+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Texas",1977,1,6,"1977-01-06T00:00:00","2020-02-10T21:50:08.258+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","593","urn:catalog:TCWC:Mammals:33415","| United States | Texas | Tyler |  |  |  |","urn:lsid:biocol.org:col:34844","1/6/1977",7,"3.6 mi S, 2.9 mi W Town Bluff, Beech Creek Unit",NA,"Mammals",675856756,"urn:catalog:TCWC:Mammals:33415","PhysicalObject","skin | skull",33415,"Rogers, D.S.","TCWC",7,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Tyler",NA,NA,NA,30.772841,-94.289074,"2018-09-19T00:00:00.000+0000","WGS84",NA,NA,NA,"en","United States | Texas | Tyler | 3.6 mi S, 2.9 mi W Town Bluff, Beech Creek Unit",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-33415","ICZN","present","urn:catalog:TCWC:Mammals:33415. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.","requires verification",NA,NA,NA,NA,NA,-94.289074,30.772841,NA
"107",107,"The Field Museum of Natural History (FMNH)","FMNH167017","male",307,1925,-69,"Fraser","Lasionycteris noctivagans","FMNH",167017,665722669,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2020-02-10T18:58:19.109+0000","2020-02-12T14:43:25.469+0000",147,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Illinois",1925,11,3,"1925-11-03T00:00:00","2020-02-12T14:43:25.469+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America",NA,"9ba83816-4708-4b96-b817-efb5851d3795","North America, USA, Illinois, Lee Co, Nearctic: Amboy","FMNH",NA,NA,"Amboy",NA,"Mammals",665722669,"9ba83816-4708-4b96-b817-efb5851d3795","PhysicalObject",NA,167017,"A. Blocher","FMNH",3,NA,"Animalia Chordata Mammalia Chiroptera Vespertilionidae","Lasionycteris noctivagans (Le Conte, 1831)","MALE","Lee Co",NA,NA,NA,41.714203,-89.328705,NA,"WGS84","The Field Museum of Natural History",NA,"MaNIS georeferencing guidelines","en",NA,"degrees minutes seconds","http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42030,2665785,"FMNH","mammals-20-dec-2019",NA,-89.328705,41.714203,NA
"108",108,"The Field Museum of Natural History (FMNH)","FMNH175333","male",256,1999,-53,"Fraser","Lasionycteris noctivagans","FMNH",175333,665895031,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2020-02-10T18:58:19.109+0000","2020-02-12T14:43:25.218+0000",147,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Wisconsin",1999,9,13,"1999-09-13T00:00:00","2020-02-12T14:43:25.218+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","PL-5419","cd863e5d-2036-4a22-92dc-e01f86e3887e","North America, USA, Wisconsin, Kenosha Co, Nearctic: Kenosha","FMNH",NA,NA,"Kenosha",NA,"Mammals",665895031,"cd863e5d-2036-4a22-92dc-e01f86e3887e","PhysicalObject",NA,175333,"Prep Lab Catalogue","FMNH",13,NA,"Animalia Chordata Mammalia Chiroptera Vespertilionidae","Lasionycteris noctivagans (Le Conte, 1831)","MALE","Kenosha Co",NA,NA,NA,42.584722,-87.821111,NA,"WGS84","The Field Museum of Natural History",NA,"collector","en",NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185802,2674101,"FMNH","mammals-20-dec-2019",NA,-87.821111,42.584722,NA
"109",109,"The Field Museum of Natural History (FMNH)","FMNH17855","male",36,1910,-71,"Fraser","Lasionycteris noctivagans","FMNH",17855,665786838,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2020-02-10T18:58:19.109+0000","2020-02-12T14:43:24.793+0000",147,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Illinois",1910,2,5,"1910-02-05T00:00:00","2020-02-12T14:43:24.793+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America",NA,"49114ab6-b041-454e-83c3-1a3f4a516d17","North America, USA, Illinois, Cook Co, Nearctic: Chicago, Field Museum Building","FMNH",NA,NA,"Chicago, Field Museum Building",NA,"Mammals",665786838,"49114ab6-b041-454e-83c3-1a3f4a516d17","PhysicalObject",NA,17855,"H. La Paya","FMNH",5,NA,"Animalia Chordata Mammalia Chiroptera Vespertilionidae","Lasionycteris noctivagans (Le Conte, 1831)","MALE","Cook Co",NA,NA,NA,41.866036,-87.616852,NA,"WGS84","The Field Museum of Natural History",NA,"MaNIS georeferencing guidelines","en",NA,"decimal degrees","http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2517081,"FMNH","mammals-20-dec-2019",NA,-87.616852,41.866036,NA
"110",110,"The Field Museum of Natural History (FMNH)","FMNH5834","male",262,1898,-66,"Fraser","Lasionycteris noctivagans","FMNH",5834,665773839,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2020-02-10T18:58:19.109+0000","2020-02-12T14:43:22.944+0000",147,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Illinois",1898,9,19,"1898-09-19T00:00:00","2020-02-12T14:43:22.944+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America",NA,"c7163aa5-3c7d-4b13-9b46-67bdd317c3c8","North America, USA, Illinois, Cook Co, Nearctic: Chicago, Jackson Park","FMNH",NA,NA,"Chicago, Jackson Park",NA,"Mammals",665773839,"c7163aa5-3c7d-4b13-9b46-67bdd317c3c8","PhysicalObject",NA,5834,"E. B. Chope","FMNH",19,NA,"Animalia Chordata Mammalia Chiroptera Vespertilionidae","Lasionycteris noctivagans (Le Conte, 1831)","MALE","Cook Co",NA,NA,NA,41.783634,-87.576042,NA,"WGS84","The Field Museum of Natural History",NA,"MaNIS georeferencing guidelines","en",NA,"decimal degrees","http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2505169,"FMNH","mammals-20-dec-2019",NA,-87.576042,41.783634,NA
"111",111,"The Field Museum of Natural History (FMNH)","FMNH124583","female",62,1983,-70,"Fraser","Lasionycteris noctivagans","FMNH",124583,665900119,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2020-02-10T18:58:19.109+0000","2020-02-12T14:43:22.394+0000",147,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Illinois",1983,3,3,"1983-03-03T00:00:00","2020-02-12T14:43:22.394+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","PL-201","8a4b1f85-fbb1-47d5-aa9a-bf7d2ee38458","North America, USA, Illinois, Cook Co, Nearctic: Chicago, McCormick Place","FMNH",NA,NA,"Chicago, McCormick Place",NA,"Mammals",665900119,"8a4b1f85-fbb1-47d5-aa9a-bf7d2ee38458","PhysicalObject",NA,124583,"Prep Lab Catalogue","FMNH",3,NA,"Animalia Chordata Mammalia Chiroptera Vespertilionidae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Cook Co",NA,NA,NA,41.853035,-87.614952,NA,"WGS84","The Field Museum of Natural History",NA,"MaNIS georeferencing guidelines","en",NA,"decimal degrees","http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2623351,"FMNH","mammals-20-dec-2019",NA,-87.614952,41.853035,NA
"112",112,"The Field Museum of Natural History (FMNH)","FMNH134585","female",70,1987,-100,"Fraser","Lasionycteris noctivagans","FMNH",134585,665900125,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2020-02-10T18:58:19.109+0000","2020-02-12T14:43:23.040+0000",147,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Illinois",1987,3,11,"1987-03-11T00:00:00","2020-02-12T14:43:23.040+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","PL-816","ede347ca-1189-49d1-ada8-50d42e0d52fa","North America, USA, Illinois, Cook Co, Nearctic: Chicago, McCormick Place","FMNH",NA,NA,"Chicago, McCormick Place",NA,"Mammals",665900125,"ede347ca-1189-49d1-ada8-50d42e0d52fa","PhysicalObject",NA,134585,"Prep Lab Catalogue","FMNH",11,NA,"Animalia Chordata Mammalia Chiroptera Vespertilionidae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Cook Co",NA,NA,NA,41.853035,-87.614952,NA,"WGS84","The Field Museum of Natural History",NA,"MaNIS georeferencing guidelines","en",NA,"decimal degrees","http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2633353,"FMNH","mammals-20-dec-2019",NA,-87.614952,41.853035,NA
"113",113,"The Field Museum of Natural History (FMNH)","FMNH137328","female",264,1915,-84,"Fraser","Lasionycteris noctivagans","FMNH",137328,665725761,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2020-02-10T18:58:19.109+0000","2020-02-12T14:43:21.432+0000",147,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Illinois",1915,9,21,"1915-09-21T00:00:00","2020-02-12T14:43:21.432+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America",NA,"2c519c3b-6d6d-490d-8ba5-d2c1def57731","North America, USA, Illinois, Cook Co, Nearctic: Chicago, Riverdale","FMNH",NA,NA,"Chicago, Riverdale",NA,"Mammals",665725761,"2c519c3b-6d6d-490d-8ba5-d2c1def57731","PhysicalObject",NA,137328,"A. B. Walcott","FMNH",21,NA,"Animalia Chordata Mammalia Chiroptera Vespertilionidae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Cook Co",NA,NA,NA,41.633369,-87.633102,NA,"WGS84","The Field Museum of Natural History",NA,"MaNIS georeferencing guidelines","en",NA,"degrees minutes seconds","http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173811,2636202,"FMNH","mammals-20-dec-2019",NA,-87.633102,41.633369,NA
"114",114,"The Field Museum of Natural History (FMNH)","FMNH175334","female",8,2002,-66,"Fraser","Lasionycteris noctivagans","FMNH",175334,665894285,"Lasionycteris noctivagans (Le Conte, 1831)","gass84","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2020-02-10T18:58:19.109+0000","2020-02-12T14:43:21.858+0000",147,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Illinois",2002,1,8,"2002-01-08T00:00:00","2020-02-12T14:43:21.858+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","PL-5610","4676d195-c923-45e1-8f12-a566769b95a7","North America, USA, Illinois, DuPage Co., Nearctic: Lombard","FMNH",NA,NA,"Lombard",NA,"Mammals",665894285,"4676d195-c923-45e1-8f12-a566769b95a7","PhysicalObject",NA,175334,"Prep Lab Catalogue","FMNH",8,NA,"Animalia Chordata Mammalia Chiroptera Vespertilionidae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","DuPage Co.",NA,NA,NA,41.88,-88.0078,NA,"WGS84","The Field Museum of Natural History",NA,"collector","en",NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185801,2674102,"FMNH","mammals-20-dec-2019",NA,-88.0078,41.88,NA
"115",115,"The Field Museum of Natural History (FMNH)","FMNH64436","female",221,1948,-56,"Fraser","Lasionycteris noctivagans","FMNH",64436,665827027,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2020-02-10T18:58:19.109+0000","2020-02-12T14:43:22.533+0000",147,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Wisconsin",1948,8,9,"1948-08-09T00:00:00","2020-02-12T14:43:22.533+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America",NA,"a27f3731-96d2-40c1-a654-7e4139635e28","North America, USA, Wisconsin, Clark Co, Nearctic: Worden Twp","FMNH",NA,NA,"Worden Twp",NA,"Mammals",665827027,"a27f3731-96d2-40c1-a654-7e4139635e28","PhysicalObject",NA,64436,"D. D. Davis","FMNH",9,NA,"Animalia Chordata Mammalia Chiroptera Vespertilionidae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Clark Co",NA,NA,NA,44.901264,-90.861435,NA,"WGS84","The Field Museum of Natural History",NA,"MaNIS georeferencing guidelines","en",NA,"decimal degrees","http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2563661,"FMNH","mammals-20-dec-2019",NA,-90.861435,44.901264,NA
